vehicle_id,vehicle_type,time,whether_app,pre_sum,label_sum,segment_pre_0,segment_pre_1,segment_pre_2,segment_pre_3,segment_pre_4,segment_label_0,segment_label_1,segment_label_2,segment_label_3,segment_label_4
冀ET1968_1,16,b'2021-08-19 18:21:30',0,25.570346117019653,23.55000078678131,2.5434797,8.387257,6.2901554,6.475002,1.9319456,2.59998,7.4833198,5.95002,5.8000197,1.71666
宁AD718V_0,1,b'2021-08-19 18:30:22',1,18.130098581314087,16.833359599113464,1.8023582,6.065428,4.3348665,4.4280095,1.3426454,1.66668,5.7,4.06668,4.15002,1.24998
宁AK3375_1,12,b'2021-08-19 19:02:36',1,24.833972454071045,24.59994077682495,2.4542992,8.095548,5.9485273,6.0911813,1.8484571,2.59998,8.14998,6.04998,6.03336,1.76664
宁AY222M_0,1,b'2021-08-19 19:04:29',0,20.263906717300415,19.51662003993988,1.9917,6.6815205,4.6941743,4.7956495,1.4544449,1.9499999,6.73332,4.69998,4.78332,1.35
宁A90208_1,3,b'2021-08-19 19:10:04',0,20.725983381271362,20.60003936290741,2.1159067,6.8765707,4.8864985,4.982494,1.5519184,2.05002,6.79998,4.8833404,5.28336,1.5833399
晋K33958_1,16,b'2021-08-19 19:10:14',0,24.0460342168808,25.300020575523376,2.419293,7.8357973,5.7808943,5.911425,1.816969,2.53332,8.23332,5.95002,6.61668,1.9666799
冀E6855B_0,1,b'2021-08-19 19:11:14',1,18.44987154006958,16.833300590515137,1.8646033,6.080331,4.348628,4.437123,1.3676245,1.65,5.66664,4.05,4.2,1.26666
吉AV5710_1,13,b'2021-08-19 19:22:08',1,25.52814245223999,27.400020360946655,2.4990802,8.35171,6.1799426,6.343035,1.8811251,2.56668,8.25,5.93334,8.14998,2.50002
宁A226U3_0,1,b'2021-08-19 19:27:08',1,18.248451948165894,20.266680121421814,1.8433281,6.057972,4.3541927,4.4491177,1.351331,2.11668,7.0333204,4.61664,4.96668,1.53336
宁AP726K_0,1,b'2021-08-19 19:32:02',0,17.55784034729004,19.14996027946472,1.7936532,5.8235235,4.2285123,4.329032,1.3455853,1.9333199,6.68334,4.4833198,4.61664,1.43334
鲁MBH307_1,16,b'2021-08-19 19:34:10',1,25.905398726463318,658.9999580383301,2.5477614,8.464659,6.27221,6.464738,1.9421053,2.50002,8.68332,639.2167,6.58332,2.01666
鲁PR3993_1,16,b'2021-08-19 19:54:47',1,25.803127884864807,27.166680693626404,2.5466678,8.439324,6.1909704,6.446599,1.9558829,2.59998,8.76666,6.1666803,7.5333605,2.1
宁A1719N_0,1,b'2021-08-19 20:01:44',1,18.60560417175293,18.633359670639038,1.8814672,6.212637,4.458976,4.570994,1.4146317,1.9000201,5.9833198,4.73334,4.53336,1.48332
甘N66033_1,16,b'2021-08-19 20:02:52',1,26.28135859966278,29.733359813690186,2.599166,8.555128,6.38222,6.570854,1.9911261,2.86668,12.06666,6.46668,6.4833603,1.84998
晋L66315_1,16,b'2021-08-19 20:04:43',0,26.002203226089478,23.86673927307129,2.5833752,8.495103,6.306364,6.484351,1.9770406,2.4333599,8.1,5.71668,5.8833604,1.73334
晋L54757_1,16,b'2021-08-19 20:12:21',0,24.330754280090332,24.666600823402405,2.470726,8.02763,5.9330935,6.0934076,1.8851448,2.29998,8.74998,5.31666,6.4500003,1.84998
宁AL435F_0,1,b'2021-08-19 20:20:46',0,16.91523849964142,16.81667983531952,1.64324,5.623732,4.03597,4.139244,1.3474346,1.68336,5.55,4.00002,4.24998,1.3333199
宁AMJ668_0,1,b'2021-08-19 20:27:07',0,18.613260984420776,19.9167001247406,1.8710217,6.2963095,4.485138,4.6254177,1.4030488,1.9666799,6.85002,4.65,5.0166597,1.43334
宁CKD255_0,1,b'2021-08-19 20:53:48',0,17.90900230407715,18.83328080177307,1.8149989,5.9872074,4.344814,4.4052405,1.3638964,1.8833401,6.31668,4.54998,4.46664,1.61664
蒙LNE067_0,11,b'2021-08-19 20:55:30',0,21.870428323745728,27.78330087661743,2.2246854,7.346411,5.309138,5.3910217,1.6792986,2.53332,9.13332,6.55002,7.3500004,2.21664
宁AT2300_0,1,b'2021-08-19 20:57:40',1,18.736467361450195,19.666619896888733,1.8862016,6.336234,4.5226803,4.5927143,1.4116465,1.9166399,6.55002,5.0166597,4.86666,1.31664
宁AF685S_0,1,b'2021-08-19 20:58:09',0,16.73220992088318,15.833280086517334,1.6318891,5.483423,3.9939282,4.032052,1.3338172,1.63332,4.9166403,3.7666802,4.24998,1.26666
宁AP600G_0,1,b'2021-08-19 21:00:56',0,17.273452877998352,17.049899697303772,1.7118485,5.7311687,4.170828,4.2256217,1.3383498,1.63332,5.81664,4.18332,4.1666403,1.24998
宁E35619_1,16,b'2021-08-19 21:01:06',0,27.68645703792572,29.533320665359497,2.8187015,8.738021,6.7414374,6.8896966,2.1425545,2.80002,9.01668,6.43332,8.53332,2.74998
鲁VX9072_1,16,b'2021-08-19 21:07:46',1,26.158032417297363,575.5999946594238,2.6304626,8.584924,6.3812428,6.4972596,1.9641615,2.78334,8.59998,555.8,6.58332,1.8333601
宁AH888W_0,1,b'2021-08-19 21:13:41',0,16.900734901428223,16.250039935112,1.6745551,5.562263,4.0454836,4.092451,1.3408854,1.60002,5.31666,3.9333599,4.11666,1.28334
晋KM0383_1,16,b'2021-08-19 21:20:21',1,25.968704223632812,26.383320093154907,2.6234004,8.501272,6.361608,6.5119824,1.9641879,2.59998,8.73336,6.18336,6.79998,2.0666401
晋K64995_1,16,b'2021-08-19 21:20:23',1,26.055450439453125,26.64996027946472,2.6172953,8.542766,6.370362,6.516186,1.9530349,2.61666,8.83332,6.0,6.96666,2.23332
宁AZ813F_0,1,b'2021-08-19 21:20:23',0,17.744069695472717,16.833359599113464,1.7683495,5.964641,4.271409,4.347919,1.3588216,1.60002,5.81664,4.06668,4.08336,1.26666
宁A7301C_0,1,b'2021-08-19 21:22:07',0,19.38006341457367,18.38334023952484,1.9519727,6.5730143,4.6453123,4.7430077,1.419108,1.9333199,6.4833603,4.30002,4.35,1.31664
川A01Q4Z_0,1,b'2021-08-19 21:28:06',1,18.64091992378235,19.93332087993622,1.9200182,6.2538977,4.501732,4.5952373,1.394024,2.25,7.05,4.78332,4.46664,1.38336
宁A6FA99_0,11,b'2021-08-19 21:33:49',1,22.29555308818817,21.266700625419617,2.228949,7.502488,5.3973236,5.453892,1.6473395,2.4333599,7.21668,4.8833404,5.18334,1.5499799
陕AAT366_1,13,b'2021-08-19 21:36:13',0,22.06100285053253,21.966660618782043,2.2745347,7.4109464,5.2901387,5.3471117,1.6841917,2.29998,7.51668,5.1666603,5.2666802,1.71666
冀ES6294_1,16,b'2021-08-19 22:05:57',1,25.81662654876709,28.383300304412842,2.5908566,8.421267,6.269051,6.4346085,1.9388672,2.85,9.49998,6.34998,7.3000197,2.3833199
陕KXP527_0,1,b'2021-08-19 22:39:47',1,18.31047534942627,23.74997913837433,1.86534,6.1939206,4.398255,4.608392,1.3693687,1.71666,5.7666597,9.98334,5.03334,1.24998
宁B8B006_0,1,b'2021-08-19 22:52:50',1,18.067245483398438,17.549999356269836,1.8452863,6.0812373,4.3186245,4.5224657,1.372074,1.68336,5.91666,4.30002,4.33332,1.31664
宁A0LD63_0,1,b'2021-08-19 23:05:16',1,18.379472494125366,23.699939846992493,1.8138288,6.2487273,4.3493576,4.579664,1.3397764,2.44998,7.4833198,5.81664,6.10002,1.84998
冀A7L6R2_0,1,b'2021-08-19 23:08:23',1,18.253195881843567,17.566739916801453,1.7901043,6.2164683,4.316646,4.5404487,1.3334646,1.8833401,5.8833604,4.23336,4.28334,1.28334
宁A231L7_0,1,b'2021-08-19 23:23:14',0,20.528626441955566,22.01663911342621,1.9737996,7.0468245,4.7975535,5.101673,1.4353834,1.9166399,5.59998,9.100019,4.15002,1.24998
陕U8Y666_0,1,b'2021-08-19 23:46:44',1,18.217527866363525,19.03331995010376,1.8011645,6.284887,4.3736057,4.5946436,1.3107096,1.9333199,7.11666,4.23336,4.41666,1.3333199
宁AT0206_0,1,b'2021-08-20 00:04:17',1,18.18329930305481,18.26663911342621,1.7410052,6.2758193,4.306823,4.462036,1.3354601,1.81668,6.21666,4.24998,4.41666,1.5666599
浙A0U095_1,12,b'2021-08-20 00:08:23',0,25.874322652816772,26.00003957748413,2.5704443,8.541786,6.301878,6.5379043,1.8495727,2.56668,7.96668,6.18336,7.0333204,2.25
陕AR5158_1,11,b'2021-08-20 00:14:04',0,24.832477569580078,25.28334081172943,2.3602679,8.325056,6.013316,6.2487745,1.7092822,2.48334,8.1,6.15,6.4833603,2.0666401
陕ABW760_1,12,b'2021-08-20 00:18:24',0,23.529682159423828,22.01669991016388,2.359076,7.9349747,5.748843,5.9701357,1.7096901,2.13336,7.3500004,5.46666,5.4,1.66668
苏EVE991_1,13,b'2021-08-20 00:22:20',1,25.28045654296875,24.216660261154175,2.5191,8.374357,6.175283,6.412097,1.8294798,2.3999999,8.13336,5.74998,6.06666,1.86666
粤AFU506_1,12,b'2021-08-20 00:31:32',0,25.49808382987976,24.733319878578186,2.5432093,8.405122,6.282182,6.4817863,1.8719606,2.48334,7.98336,5.9833198,6.28332,1.99998
宁A5Q508_0,1,b'2021-08-20 00:32:50',1,18.042638897895813,23.600040078163147,1.8385679,6.1034737,4.415633,4.5303626,1.3231717,2.4333599,8.01666,5.86668,5.61666,1.66668
浙A8U370_1,12,b'2021-08-20 00:39:05',0,26.516135931015015,25.916640758514404,2.6566458,8.588431,6.559833,6.773059,1.9541162,2.76666,8.66664,6.18336,6.2999997,1.99998
浙A88F56_1,12,b'2021-08-20 00:53:08',0,26.35774075984955,26.599979996681213,2.6641629,8.539904,6.55384,6.7302804,1.9650418,2.81664,8.76666,6.46668,6.56664,1.9833599
粤BCZ401_1,12,b'2021-08-20 01:08:27',0,28.73478412628174,27.883259654045105,3.238743,8.601783,6.810422,6.99603,2.3285558,2.6833198,9.06666,6.73332,7.18332,2.21664
赣FD0730_1,12,b'2021-08-20 01:56:28',0,23.316446542739868,21.550020575523376,2.3541017,7.6942177,5.636999,5.6999035,1.7770272,2.25,7.36668,5.14998,5.20002,1.5833399
宁A58790_0,11,b'2021-08-20 05:14:46',0,24.180232286453247,23.000040650367737,2.3477566,8.021992,5.8308945,5.9609046,1.7723,2.18334,7.36668,5.86668,5.83332,1.75002
宁A090S2_0,1,b'2021-08-20 05:38:09',0,16.182514429092407,16.233360171318054,1.5944935,5.242178,3.8699179,3.9468696,1.2772136,1.75002,5.29998,3.8999999,4.05,1.2333599
陕A275XD_0,1,b'2021-08-20 05:38:12',1,17.77444303035736,16.28327965736389,1.8086333,5.875699,4.2420487,4.3427405,1.3608778,1.61664,5.1666603,4.00002,4.24998,1.24998
宁A8M988_0,1,b'2021-08-20 05:58:40',0,17.216046452522278,16.24997913837433,1.7682412,5.7006016,4.1669836,4.2680492,1.3320087,1.61664,5.61666,3.71664,4.08336,1.2166799
宁A632V7_0,1,b'2021-08-20 06:00:07',0,16.68627619743347,16.600019931793213,1.6573528,5.509566,4.033283,4.1105137,1.2817622,1.65,5.31666,4.15002,4.18332,1.30002
宁A8W927_0,1,b'2021-08-20 06:02:19',0,16.998324394226074,17.33333945274353,1.7378025,5.6184115,4.1261997,4.2115126,1.3057735,1.65,5.78334,4.23336,4.33332,1.3333199
宁BAQ105_0,1,b'2021-08-20 06:03:34',0,16.1853164434433,16.916640400886536,1.6098857,5.2911797,3.9198258,3.994966,1.2612476,1.65,5.35002,4.24998,4.33332,1.3333199
宁A1Y683_0,1,b'2021-08-20 06:04:36',0,16.860889792442322,16.433340311050415,1.6985781,5.5813246,4.086305,4.16942,1.2890469,1.63332,5.41668,4.05,4.08336,1.24998
宁CF2985_1,16,b'2021-08-20 06:10:02',0,24.42010760307312,25.36668062210083,2.498282,7.9672766,5.9589815,6.0807223,1.9145582,2.55,8.23332,6.3333597,6.31668,1.9333199
宁A8DC55_0,1,b'2021-08-20 06:22:34',0,16.563032269477844,17.566620111465454,1.6606781,5.4638968,4.0397444,4.148081,1.2778298,1.61664,5.85,4.54998,4.35,1.1999999
宁A5Y246_0,1,b'2021-08-20 06:22:40',1,17.439805269241333,16.13334059715271,1.7749922,5.8298216,4.246952,4.3682914,1.3285694,1.5666599,5.41668,3.98334,4.03332,1.13334
宁AA178P_0,11,b'2021-08-20 06:29:34',0,21.249053478240967,21.883379817008972,2.1547897,7.113845,5.1594276,5.2915335,1.6214222,2.0833201,6.91668,5.03334,6.01668,1.8333601
宁AUN376_0,11,b'2021-08-20 06:30:43',0,22.374025583267212,22.233300805091858,2.21391,7.434649,5.4060163,5.5643864,1.6817065,2.23332,7.06668,5.56668,5.66664,1.69998
宁A772R9_0,11,b'2021-08-20 06:32:41',0,22.614428400993347,27.90000021457672,2.262343,7.486842,5.486119,5.6438746,1.7240238,3.3,10.05,6.1666803,6.43332,1.9499999
宁A6KQ76_0,11,b'2021-08-20 06:33:30',0,18.349499702453613,19.099979996681213,1.9380462,6.146366,4.479991,4.608686,1.4492717,1.84998,6.28332,4.56666,4.8333597,1.5666599
宁A057A6_0,11,b'2021-08-20 06:34:12',0,18.09401035308838,18.416640758514404,1.9070743,6.070723,4.4166226,4.538136,1.4262248,1.63332,5.83332,4.36668,4.9166403,1.66668
宁AZ302R_0,11,b'2021-08-20 06:35:08',0,20.46765446662903,21.433319449424744,2.1091483,6.854172,4.9456143,5.089379,1.5818887,1.99998,6.98334,5.28336,5.51664,1.65
宁A8Q657_0,1,b'2021-08-20 06:46:45',0,16.825153827667236,16.04993999004364,1.6571225,5.5301704,4.0415063,4.147144,1.2907864,1.5,4.9166403,3.8666399,4.43334,1.3333199
宁A85115_0,1,b'2021-08-20 06:48:08',0,17.04222321510315,16.550039649009705,1.7215265,5.6414037,4.124813,4.237464,1.3051955,1.60002,5.55,4.09998,4.08336,1.2166799
宁A007W8_0,11,b'2021-08-20 06:53:02',0,19.365745782852173,18.333299160003662,2.064312,6.4248805,4.681777,4.809131,1.5429864,1.86666,6.4000196,4.33332,4.39998,1.3333199
渝APK744_0,1,b'2021-08-20 06:54:59',1,17.586750984191895,17.90004014968872,1.7736337,5.838893,4.2283316,4.3493886,1.3337102,1.8333601,6.28332,4.36668,4.13334,1.28334
宁AGB471_0,1,b'2021-08-20 06:55:18',0,17.61287033557892,16.116660833358765,1.8014467,5.8313675,4.2436366,4.363008,1.3484397,1.5833399,5.31666,4.05,3.96666,1.1999999
宁AE397C_0,1,b'2021-08-20 06:57:02',0,17.30957865715027,17.24999964237213,1.7760245,5.712629,4.1886764,4.303516,1.336222,1.66668,5.66664,4.18332,4.36668,1.36668
宁AHP192_0,1,b'2021-08-20 06:58:22',0,17.120012640953064,17.29997992515564,1.7359718,5.6379757,4.134286,4.247344,1.3109204,1.63332,5.89998,4.24998,4.28334,1.2333599
沪FB0516_1,13,b'2021-08-20 06:58:46',0,19.836405515670776,20.300039649009705,2.1309521,6.632822,4.774369,4.894831,1.5881813,1.9499999,6.79998,4.9833603,5.03334,1.53336
宁AWZ703_0,1,b'2021-08-20 07:00:32',0,16.499762535095215,16.133399605751038,1.5993438,5.3773026,3.9607475,4.0560546,1.2717578,1.5833399,5.31666,3.9333599,4.08336,1.2166799
宁A2X286_0,1,b'2021-08-20 07:03:50',0,18.221465349197388,18.849960565567017,1.8640215,5.9934077,4.3772907,4.494794,1.390055,1.8,6.28332,4.63332,4.69998,1.43334
宁A97G53_0,1,b'2021-08-20 07:04:23',0,17.810949683189392,19.250040650367737,1.7468201,5.922584,4.2532578,4.3653917,1.3252945,1.9833599,6.9,4.58334,4.4833198,1.30002
宁A381M5_0,11,b'2021-08-20 07:05:31',0,23.64093840122223,22.966620326042175,2.2854404,7.8037305,5.7031837,5.859872,1.7314937,2.29998,7.18332,5.25,6.28332,1.9499999
宁A978X0_0,1,b'2021-08-20 07:08:00',0,17.39084243774414,16.983359456062317,1.7207168,5.7345586,4.174815,4.28626,1.3006762,1.60002,5.56668,4.2166796,4.33332,1.26666
宁AXW056_0,1,b'2021-08-20 07:16:58',0,17.52068281173706,16.833300590515137,1.6864402,5.866876,4.206464,4.331928,1.3513088,1.63332,5.56668,4.18332,4.1666403,1.28334
宁A3AT95_0,1,b'2021-08-20 07:19:04',0,17.3820823431015,16.45002007484436,1.7159595,5.775934,4.2170935,4.3384175,1.3093178,1.43334,5.31666,4.31664,4.15002,1.2333599
浙H4089T_0,1,b'2021-08-20 07:24:25',1,17.854034900665283,23.06670069694519,1.7652594,5.9809337,4.32325,4.4550376,1.3359267,1.69998,6.7666802,8.7,4.53336,1.36668
宁A205C1_0,1,b'2021-08-20 07:24:36',0,16.67778968811035,16.583340167999268,1.6266044,5.497712,4.0461574,4.15766,1.2946073,1.53336,5.58336,4.03332,4.1666403,1.26666
宁A856A9_0,11,b'2021-08-20 07:26:22',0,19.426349401474,18.883380889892578,2.017956,6.514858,4.740075,4.8692403,1.4992573,1.8833401,6.0,4.53336,5.03334,1.43334
宁A5236J_0,1,b'2021-08-20 07:28:29',0,18.099875450134277,16.633259654045105,1.818257,6.0537486,4.3915486,4.5253487,1.3581523,1.5666599,5.56668,4.1666403,4.1666403,1.16664
陕J67078_1,16,b'2021-08-20 07:33:26',0,24.26563560962677,24.816659688949585,2.4332461,8.050641,5.9813433,6.1449437,1.8578804,2.46666,7.99998,6.18336,6.21666,1.9499999
宁A2010G_0,1,b'2021-08-20 07:33:51',0,17.855932116508484,18.43325972557068,1.7935357,6.0487585,4.3421307,4.469702,1.3492458,1.76664,6.1333203,4.54998,4.61664,1.36668
宁AY698V_0,1,b'2021-08-20 07:33:56',0,17.539597749710083,16.750019788742065,1.7478588,5.8932943,4.2527375,4.37291,1.3258249,1.73334,5.55,4.00002,4.1666403,1.30002
宁AX569W_0,1,b'2021-08-20 07:34:24',1,17.767481803894043,18.26669991016388,1.7850604,6.003776,4.318803,4.445154,1.3445114,1.9833599,6.01668,4.35,4.63332,1.28334
宁AE6376_1,16,b'2021-08-20 07:34:35',1,25.05566954612732,22.09998071193695,2.4997852,8.263808,6.1644487,6.33572,1.9165626,2.3500202,7.63332,5.28336,5.21664,1.61664
宁A02X52_0,11,b'2021-08-20 07:35:49',0,23.522111177444458,20.23337960243225,2.2872999,7.848074,5.733966,5.8936973,1.7416396,2.05002,6.85002,4.86666,4.9500003,1.51668
宁A1AC77_0,1,b'2021-08-20 07:36:25',1,18.167758584022522,19.93332087993622,1.8205161,6.1378427,4.3934093,4.5229225,1.3657862,2.03334,6.9,4.65,4.9166403,1.43334
宁AM981P_0,1,b'2021-08-20 07:37:53',0,17.053896188735962,18.533400893211365,1.6605196,5.731147,4.1219635,4.2323513,1.3255839,1.8833401,6.31668,4.38336,4.66668,1.28334
宁AK2279_1,3,b'2021-08-20 07:38:22',0,24.34120774269104,23.116679191589355,2.3582726,8.034942,5.922009,6.0916715,1.8008771,2.28336,7.4166603,5.56668,6.0,1.84998
宁A66988_0,1,b'2021-08-20 07:39:04',1,18.05127203464508,17.033339738845825,1.8097275,6.0890684,4.370048,4.496218,1.3593673,1.8333601,5.68332,4.24998,4.03332,1.2333599
陕UR9601_0,1,b'2021-08-20 07:39:16',0,16.329930424690247,16.93337917327881,1.5954392,5.3783073,3.9409769,4.034696,1.2901862,1.66668,6.0,4.00002,4.03332,1.2333599
宁A668Z7_0,1,b'2021-08-20 07:39:42',0,17.821723222732544,17.05001950263977,1.7966217,6.008621,4.328512,4.454199,1.3476757,1.68336,6.03336,4.03332,4.05,1.24998
宁AZ377H_0,1,b'2021-08-20 07:46:04',1,18.019747138023376,20.03327965736389,1.8016206,6.074707,4.345623,4.4797173,1.3593624,2.1,7.11666,4.61664,4.73334,1.46664
宁AA5756_1,3,b'2021-08-20 07:48:45',1,22.087243795394897,21.150060296058655,2.160464,7.4800577,5.363102,5.5195026,1.6332027,2.1,6.93336,5.13336,5.4,1.5833399
宁A3DF00_0,11,b'2021-08-20 07:49:25',0,27.50751256942749,38.000038862228394,2.649004,8.592954,6.521884,6.7331142,2.038376,2.3500202,8.80002,18.08334,6.83334,1.9333199
宁A9S298_0,1,b'2021-08-20 07:51:02',1,17.920004725456238,16.100040078163147,1.8296859,6.0090103,4.344679,4.476753,1.3726312,1.53336,5.7,3.7666802,3.98334,1.11666
宁A115E3_0,1,b'2021-08-20 07:52:35',0,18.067699670791626,17.933340668678284,1.8282212,6.0978403,4.3721385,4.509948,1.3711404,1.65,6.2999997,4.33332,4.35,1.30002
宁AP3514_0,1,b'2021-08-20 07:53:00',0,17.799952626228333,17.400060296058655,1.7765504,5.9952064,4.299448,4.4294796,1.3456739,1.68336,6.01668,4.2166796,4.28334,1.1999999
宁AE239S_0,1,b'2021-08-20 07:54:17',0,18.004117012023926,16.78332030773163,1.7523144,6.0949783,4.3135366,4.4454823,1.3584157,1.65,5.33334,4.18332,4.28334,1.3333199
苏CHT693_1,16,b'2021-08-20 07:55:36',1,24.657989144325256,29.31666076183319,2.4676335,8.130846,6.0502667,6.2263994,1.8979142,2.88336,9.58332,6.4166403,7.95,2.48334
宁AQ017Z_0,1,b'2021-08-20 07:57:15',0,19.412788152694702,20.40000021457672,1.951902,6.500995,4.6447964,4.7873273,1.4594898,2.0666401,7.24998,4.68336,4.96668,1.43334
宁AN593C_0,1,b'2021-08-20 07:57:28',0,17.336729764938354,15.916680693626404,1.7072457,5.8196864,4.185385,4.3064914,1.3259829,1.5666599,5.38332,3.81666,3.9333599,1.2166799
宁A0AY96_0,11,b'2021-08-20 08:04:56',0,18.295764327049255,18.049920201301575,1.8888717,6.18434,4.4455185,4.5392857,1.4050024,1.9166399,6.19998,4.35,4.33332,1.24998
宁A21S10_0,1,b'2021-08-20 08:08:16',0,20.5499267578125,21.4166396856308,2.0281696,6.822069,4.8614154,4.9853745,1.5115194,2.3833199,7.2,5.23332,5.13336,1.46664
宁A7798L_0,11,b'2021-08-20 08:11:15',1,21.26098394393921,16.800000071525574,2.1461937,7.144516,5.1503534,5.2640495,1.6006626,1.68336,5.51664,4.00002,4.26666,1.3333199
宁AQ623H_0,1,b'2021-08-20 08:13:30',0,17.824196219444275,18.66671919822693,1.7913957,5.993188,4.3204074,4.42431,1.3340247,1.73334,7.0833597,4.26666,4.35,1.2333599
宁A83L09_0,1,b'2021-08-20 08:14:22',1,17.966172695159912,18.483359813690186,1.7927997,6.0257354,4.334362,4.437808,1.3361393,1.84998,6.31668,4.58334,4.38336,1.35
宁A5001F_0,1,b'2021-08-20 08:19:57',0,17.97659397125244,18.116639256477356,1.8005242,6.0079775,4.3311768,4.4648705,1.3392371,1.73334,6.04998,4.45002,4.54998,1.3333199
宁AC896G_0,1,b'2021-08-20 08:20:14',0,17.307522296905518,16.16663932800293,1.7251458,5.7682657,4.18847,4.3152585,1.3035105,1.69998,5.2666802,3.9499803,4.06668,1.18332
宁A26Y79_0,1,b'2021-08-20 08:20:46',0,17.4453341960907,16.69998049736023,1.7088077,5.819048,4.196181,4.319003,1.3117658,1.66668,5.4499803,4.26666,4.13334,1.18332
宁AJ639D_0,1,b'2021-08-20 08:23:40',0,17.17262327671051,21.516720056533813,1.6569207,5.733169,4.118152,4.2357273,1.3243206,2.11668,7.43334,5.13336,5.14998,1.68336
宁A726S2_0,1,b'2021-08-20 08:25:25',0,17.745741605758667,16.45008087158203,1.7533242,5.9159856,4.2630296,4.3959565,1.3171221,1.5833399,5.4833403,4.06668,4.08336,1.2333599
宁BAP687_0,11,b'2021-08-20 08:27:29',0,19.52523708343506,19.249979853630066,2.0377095,6.5564613,4.73246,4.8607607,1.5000328,1.9000201,6.49998,4.61664,4.78332,1.45002
宁A2CT75_0,1,b'2021-08-20 08:28:28',0,16.831047534942627,15.716639757156372,1.6526086,5.5774703,4.070402,4.1833725,1.2945827,1.60002,5.3666396,3.71664,3.8999999,1.13334
宁B4B880_0,1,b'2021-08-20 08:30:03',0,17.373170256614685,18.283320665359497,1.7184722,5.7742605,4.2004557,4.3182726,1.3196038,1.8333601,6.34998,4.33332,4.5,1.26666
宁A77S19_0,1,b'2021-08-20 08:30:58',1,18.076200485229492,16.73334002494812,1.7564038,6.056479,4.3273573,4.452281,1.3585141,1.66668,5.53332,4.18332,4.11666,1.2333599
宁BBQ227_0,11,b'2021-08-20 08:34:51',0,21.43661677837372,19.39997971057892,2.1687574,7.1709547,5.2085514,5.352071,1.6268303,1.8833401,6.34998,4.56666,5.05002,1.5499799
浙A56A98_1,12,b'2021-08-20 08:36:56',0,24.669413566589355,22.26666033267975,2.4681592,8.113656,6.0644503,6.231645,1.872458,2.16666,7.05,5.35002,5.89998,1.8
苏K82329_1,16,b'2021-08-20 08:47:21',0,28.049492239952087,30.88331937789917,2.900969,8.674057,6.802791,7.012369,2.206978,2.93334,8.89998,10.58334,6.51666,1.9499999
宁ADW700_0,1,b'2021-08-20 08:48:26',1,18.07532250881195,19.133400321006775,1.8545135,6.0927076,4.39521,4.537604,1.377804,2.25,6.2999997,4.38336,4.81668,1.38336
宁AS000M_0,1,b'2021-08-20 08:49:20',0,17.322844862937927,17.46660053730011,1.7363701,5.802067,4.2078094,4.3330584,1.3286643,1.63332,5.81664,4.2166796,4.39998,1.39998
